frame,true_x,true_y,true_z,true_yaw,pred_x,pred_y,pred_z,pred_yaw,pos_error,yaw_error,true_pitch,true_roll,pred_pitch,pred_roll
17,-0.1408614842125775,0.0096340165920981,0.009209440023494398,-0.0005792856650236618,-27.859257923171715,-9.827262412263025,-25.477412213181026,-37.73893670274361,38.91840073529382,0.0392455740010611,-0.00020018179762780724,-0.008708029282600099,-20.697430488803484,24.02951217297474
18,-0.1485049775654112,0.0070142350111424,0.008945013725153399,-0.0007308795657586618,-30.74832712203898,-13.795591668771305,-27.075617433245483,-39.96086466476933,43.13275516301268,2.261021942126053,-5.054530909010725e-05,-0.005545086048556399,-22.365175751184957,25.628884775427178
19,-0.1562596721120978,0.008294021773928701,0.0096992337137386,-0.001070062483262262,-33.74808413371362,-18.08580784194682,-28.734544442357496,-41.95385237469249,47.77068910349854,2.029514838047877,0.0004190650839432928,-0.0065073284809738985,-23.940886998527404,27.286292502947855
20,-0.1633530731143918,0.007530222116943601,0.00972926971257826,-0.0009152701910777619,-36.923911897723215,-21.301706098236863,-30.417325464498195,-43.429612098602924,52.26115093884625,0.5536003218452556,0.0015543390371575928,-0.0057624428715567985,-25.597133193710107,28.94532282915798
21,-0.1697255958034521,0.006717818182258801,0.009653790969422761,-0.00043856038726796195,-40.23901057634288,-25.95548038310975,-32.068875555099275,-44.995930772535964,57.52056483816413,1.0131950618915901,0.002900635717015493,-0.004705681665563198,-27.405139448972932,30.62479629137444
22,-0.17656801056498408,0.006259768489256601,0.009894104008193861,-0.000977545940395162,-43.638401351055336,-30.86088513281139,-33.775387333809675,-46.9172937191085,63.112255810634835,2.9340190229109986,0.0037504661389983927,-0.003970964486204998,-29.302084464652562,32.28490343829757
23,-0.1837367472444449,0.007176362606082001,0.010640533757878561,-0.001263804664671762,-46.52132297267237,-33.90443946106754,-35.440688879252036,-48.93933285948622,67.48308189554727,1.3274134026151465,0.004172055669085692,-0.004818823139025298,-30.976561479952846,33.93665245096425
24,-0.1914850408354844,0.006558876111165701,0.011088466359265761,-0.00032235827574016195,-49.78577675395669,-38.714132342225795,-37.18511951607195,-50.8728983757445,73.09202136501794,0.607093560032073,0.0039382359494328925,-0.004193473532168398,-32.76555587992242,35.685137548088406
25,-0.199836624094231,0.006947274591893301,0.01181867065579256,-0.001594095376050262,-52.33255671496273,-41.3722737239576,-38.806221664705234,-52.78570406211476,77.05128610216288,2.518627509302025,0.0032094354086180926,-0.003657354292450298,-34.291823786200865,37.27290184336996
26,-0.20767389001678171,0.007305273950411001,0.01227548357733626,-0.0004954810857021618,-55.86957167920321,-45.581676613968625,-40.52293456788805,-54.53045903092459,82.58150754852606,2.01870421477739,0.0031412748890216526,-0.004164996301559198,-35.88508851210741,38.87268741527302
27,-0.2150926155382882,0.005824513500169901,0.01193527244412746,-7.433733885246183e-05,-59.1340621853045,-49.40270488246717,-42.23437310556285,-56.675450767054514,87.73481819554235,0.1267086650993825,0.003542623192250653,-0.0024711900776262985,-37.66175188872736,40.5327151449941
28,-0.22367722170729332,0.007337206471087801,0.01288763186096006,-0.0018288460437515617,-62.73605100996154,-53.77315530432405,-43.954503945347085,-58.31049066563155,93.4519650593269,1.759994054971525,0.0024050072893455525,-0.0026949940585284985,-39.446400600091465,42.19237372825075
29,-0.23140930364128912,0.006307799405987401,0.012852856190370767,-0.0005684435343801617,-66.19112603390025,-58.44401934392802,-45.6497904433928,-59.8071582275515,99.25825893800344,3.0252632877787384,0.0025069130797118525,-0.0018359748866170985,-41.12915125543902,43.79911481180212
30,-0.2380831737919598,0.008773633866254201,0.013215729615803267,-0.0004403391741262617,-69.87849122050315,-63.797580710442304,-47.34916306802339,-61.175324068823805,105.66093040000624,1.65696934214618,0.003930661255761052,-0.004249202242449898,-42.92589082831708,45.43688390914149
31,-0.2459623517695855,0.012347575578584201,0.014423382635736667,0.0001249673217871383,-73.74748556850444,-68.79791778191614,-49.06515820646401,-62.09234888728326,112.0095168399103,0.7393792171908125,0.003764831874349352,-0.007808064496866198,-44.721070367682806,47.10183856725726
32,-0.253924927538355,0.012269172177755548,0.014521964372065928,0.0007407826398426383,-76.98603873074046,-72.53037547322049,-50.79295291512741,-64.42209298006155,117.18213210420373,1.5909806909055284,0.003865777217136552,-0.007996077933706398,-46.45831146598703,48.71733027827324
33,-0.2614712732405072,0.01570158649659595,0.015454100339136929,0.00034421334799763836,-80.89044719289134,-78.35082749240615,-52.54506180722706,-65.61927436574764,124.11668892697574,2.7877655072997847,0.0042974107971082524,-0.011122830411294598,-48.43537091483552,50.481776510707235
34,-0.2695670819781469,0.018356339410437947,0.016377811377527227,0.0018272179567331384,-84.8538227494052,-84.07046482632308,-54.29443864409323,-67.01736033976469,131.05377116250875,2.0958508212540217,0.003979063746972152,-0.014179443657748697,-50.34081343768602,52.19644212723327
35,-0.2783085478921177,0.018787478596161946,0.016654913924399828,0.00027113733222533846,-88.5222288965364,-89.6416370758405,-55.97306005235964,-68.22103756754422,137.69832748361702,0.8937296740990099,0.0034951021373633524,-0.013976819634225198,-52.21459440917262,53.87790733460361
36,-0.2863716469131774,0.013345010285804046,0.015247108868469427,0.0016804163038752385,-92.06975776345932,-95.28697114578875,-57.693781706621536,-69.39381192640137,144.3491331227653,0.28045396372979425,0.0037578112043938523,-0.009558338680969697,-54.117028891143846,55.54324070752141
37,-0.2934311466082941,0.013262800261831251,0.015017291261167328,0.0009916954075888385,-96.05006758477631,-100.96953339599965,-59.41283881545476,-70.74723074806069,151.322597886131,1.6331840644928342,0.004809038215963652,-0.009740195740510797,-56.063591119871816,57.223428541822756
38,-0.300657309795871,0.00884964838655375,0.013750969778637828,0.0008273162511619385,-99.90602246246786,-106.60502789801703,-61.1633663699561,-72.65528995081503,158.20994702823313,2.742106419088838,0.005396293569954752,-0.0058350499572242965,-58.08412745283065,58.91820847369077
39,-0.3094418913677126,0.01434326566047035,0.015802158731785827,-0.0009441686264620615,-103.65802293416931,-112.53539279731322,-62.84686457360653,-74.04883926356906,165.22738017685387,1.3503285912124277,0.004219953419833451,-0.011069545723184297,-59.94203496759973,60.60943549044281
40,-0.31661853786588073,0.01397737403831875,0.015313579961091126,-0.0001519062266183615,-107.90388028395768,-119.32754424117962,-64.63835059936585,-76.03296284416662,173.19790403833062,0.6345872517849678,0.0057751582376421515,-0.011651256291033597,-61.97128008348464,62.37720499789048
41,-0.32344966683758736,0.01014061865293865,0.013586078936135827,-2.5047856705161502e-05,-112.69547901903329,-126.80634499262364,-66.4165595326812,-76.88221236873947,181.99686329579018,1.4839636347277327,0.007295652116548852,-0.007571904393090097,-64.06957144937326,64.16759290721345
42,-0.33133814106614495,0.00874950304622965,0.013314159650773427,0.0006560479220239385,-116.6422097887131,-133.2675543206019,-68.14447419281966,-77.72344334492318,189.56865810948003,2.325875706690173,0.006609035172020452,-0.006309595690958897,-66.14707465118715,65.93162176876152
43,-0.33897167871638056,0.008239076738502051,0.013032879487257627,0.0005516533089161385,-121.1355586259421,-141.3154402881367,-69.8854287642034,-78.11142709239286,198.62022230246146,2.7137550595467452,0.006717616721909052,-0.005998618330345398,-68.30872763457755,67.63435452010542
44,-0.3466365525926178,0.00900397651264225,0.012826011874946927,0.0014968985329071385,-125.370618093982,-147.63810325980816,-71.64961640046128,-79.56140933807941,206.31570441490075,2.1185027567222967,0.007037281194357552,-0.006324160045074798,-70.28504919220389,69.35477185572687
45,-0.3543858896317424,0.01069854807213725,0.013236500525947827,0.0008495746624413385,-129.10784890479854,-153.61885420484242,-73.30916027510065,-80.85504845017569,213.43773702506522,0.8255109684964914,0.005985682429501052,-0.006886885157153598,-72.21535263130761,71.11078512950442
46,-0.36169983429134966,0.00944240226695555,0.012817740559453826,0.0020736528153118385,-133.77358049790266,-161.3143271685383,-75.10291021484231,-82.09186927344392,222.41056880689342,0.4125339329246138,0.005929976934217915,-0.006233203323385098,-74.30095837869217,72.88182165014071
47,-0.36923426388009695,0.010853082105613551,0.012825781614111619,0.0017917243158890384,-138.64730260097554,-168.6928589174534,-76.81782753970474,-82.54567495363021,231.26762833403487,0.8660576846114871,0.006012946354216661,-0.006711114500335598,-76.33307414140697,74.6218965612519
48,-0.37830854942609754,0.01220547043839535,0.013479300499886519,0.0016192181130036385,-142.97869342422624,-176.21943222381086,-78.54701539629406,-83.0730343786784,239.92542845193222,1.3932446034567896,0.004385022075816061,-0.006659797102002598,-78.36966761692833,76.3399642958934
49,-0.38572126172839066,0.014855655613145651,0.014010774908296119,0.0008961313086122385,-147.03205185234896,-182.51112066800312,-80.2438070228972,-84.16325638200495,247.51201107471258,2.4827435199789356,0.0041998884757514605,-0.008043137322651397,-80.38635876817592,78.06964033770578
50,-0.3932209754476256,0.016442829703389252,0.01423717940399432,0.0009415126903020959,-151.5723471818155,-189.3303806499232,-81.97633155236578,-85.36256257291248,255.79249622165392,2.6010902149114195,0.004278174908184616,-0.008734872960998898,-82.37294877190631,79.81618325366479
51,-0.4006185427450529,0.01586640255577305,0.01353709280138422,0.0005576184055542958,-156.2820566450534,-196.33888806722246,-83.75230203951604,-85.99008574706887,264.3310956986937,1.9739509350397775,0.004703977756980216,-0.006826112441428998,-84.50578640869459,81.54435725784143
52,-0.4077808602500761,0.01680362301990635,0.01337321322470632,0.0013045316319055958,-160.33071311826683,-201.8833994153373,-85.52124943584516,-87.73595038356967,271.39492979908607,0.22733938531262865,0.005022748537161916,-0.007438463704865598,-86.36950021080449,83.20270057741219
53,-0.4150196167843824,0.017397584877233252,0.01327247645092992,0.0010348415171959958,-166.4652048653572,-211.02509799646054,-87.3850244027412,-87.8128275035389,282.4005333912593,0.15073195545810947,0.0053849837276820165,-0.007743331370239698,-88.65342241779123,85.00694745827526
54,-0.42234161065192266,0.016786124513212552,0.01233382816239612,0.0024988541987076957,-171.5824125049794,-218.89256710585505,-89.21130704886366,-88.67460958827455,291.8525876048418,0.7125141419590513,0.006352036346167416,-0.007133023024910998,-90.82151792296142,86.81049680732762
55,-0.4305189185813654,0.01718588581605435,0.012009037690608421,0.0024505796770462446,-177.37226207285997,-228.07015778836765,-91.08114802212096,-89.02079024277484,302.7047737944405,1.0586465219376784,0.006185277284248516,-0.006867520110105998,-93.09608289154906,88.71490562024087
56,-0.4387109615820521,0.01648795658097405,0.011391426909651722,0.0026680297059284448,-182.9291447202191,-236.61967647756157,-92.9211652093435,-89.32999025808391,312.94710865331297,1.3680639872756366,0.005461165641729416,-0.005854660562266198,-95.23386375144065,90.51020572271862
57,-0.4462312445159954,0.01659776752533205,0.010867515194807722,0.0015605252913928449,-188.43241266980277,-244.985059790151,-94.69399810029273,-89.11063628439074,323.0071642922449,1.1476025091679283,0.005262252442107716,-0.0052872840282735985,-97.3873517879199,92.3689645710639
58,-0.45443156665321127,0.016472059698197053,0.010312651733261222,0.002175599663372745,-194.24078489991803,-253.37750864517326,-96.52854728883194,-89.73655260310689,333.28878120076257,1.7741339022560574,0.0045246669171795165,-0.005267585532468328,-99.53303724966408,94.26481316643068
59,-0.46109727100028686,0.017943436423206654,0.009650943378153322,0.002199300355508276,-199.6460545411011,-262.2098573504854,-98.38322538470507,-89.91763247874894,343.6847753688603,1.9552374785902522,0.005192404279583417,-0.006371924240305928,-101.67781946589216,96.07554010824695
60,-0.46748404290973733,0.018637755263068753,0.008859378902770922,0.001758707626348176,-204.80577616430236,-270.00852301893036,-100.15847577418332,-90.64145510814414,353.1321285503917,2.6786195152562904,0.005872800445152916,-0.006468518746036724,-103.75538895755739,97.86421318010605
61,-0.4742533300753785,0.019454291203536853,0.008171890523805821,0.002022931533829576,-209.874933210505,-277.9366657804731,-101.93977642274652,-91.60780815512776,362.63153969969534,2.637948521032204,0.0063089387260978165,-0.007091785542725124,-105.80312190560916,99.69622756803808
62,-0.4830901641305741,0.016659293829254154,0.006912563807174421,0.0012153632499425759,-215.3727183609425,-286.965346956561,-103.74706843687785,-92.0149212838271,373.23064288929123,2.2316429606167425,0.004982641636356417,-0.0039194678529314245,-107.96028662166358,101.53407653686911
63,-0.4906870392318019,0.018764355166852653,0.006562114326886321,0.002098119455326476,-221.05909585518856,-295.5080257255802,-105.56347909604376,-92.48676256365229,383.57729367650575,1.7589189245861725,0.0051375696136707165,-0.005960049194089725,-110.03589019335249,103.29770352823817
64,-0.4981631350440169,0.016889096648898854,0.005045777436838521,0.0027599326848590762,-227.0005407541996,-304.5234521955886,-107.35307175484095,-92.88893259858494,394.4285891534708,1.356087076423993,0.005651452980250817,-0.0038906705697626244,-112.16340131096975,105.07101386862065
65,-0.5067369600246256,0.017090415303794956,0.004647228384033821,0.002979644363292476,-231.4599864972887,-310.8846372344316,-109.05078644401071,-93.4168783937468,402.35851592937126,0.8279215695836974,0.0044495525075432165,-0.0036459883453813244,-113.99558317874346,106.81630409782166
66,-0.5153219764078226,0.017490855734558657,0.004365609993547321,0.003878401846243276,-236.48967438110157,-318.1217728612145,-110.83264621808814,-93.81086535691614,411.31658038809394,0.43303584893141434,0.0033891937649517165,-0.004093249146900124,-115.98258684595949,108.61312786237812
67,-0.5248553132228285,0.023801483245484357,0.005923424374038121,0.006816761252204576,-240.48284731505106,-323.5214311589124,-112.48504588396641,-95.21941429400488,418.22909232494516,0.9784514475632982,0.0014599620298323165,-0.010470058559469825,-117.65794488671398,110.2457344588512
68,-0.5339330756301502,0.024913766967838355,0.006531204864954921,0.007535771553046176,-244.4410908238793,-328.943598668714,-114.16263205462388,-96.24456856115316,425.14183705481923,2.0043247250124203,-0.0010379202804730837,-0.011533770252197525,-119.32068489498602,111.92604878657556
69,-0.5413923008549916,0.027668980914771355,0.00731473965307082,0.008339029519351176,-248.52573211882594,-333.89433285767507,-115.84745477918129,-96.91460148448284,431.7666774162966,2.6751609063084025,-0.0018662810708206835,-0.014019140333912725,-120.85317775160485,113.58557188217186
70,-0.5461027700368508,0.021576207364022854,0.00501975936069962,0.004800142241453176,-252.2175584869391,-337.7527709327974,-117.51708449267765,-97.76309791353418,437.31164653648773,2.7630668590977443,-0.00047782672605568345,-0.006178946247335525,-122.23315506603906,115.10403739673448
71,-0.5573232218260518,0.028116114424436053,0.008507146317590319,0.008463782770574376,-254.8405540301442,-339.2156546476321,-119.06194309250813,-99.34815337754783,440.36810691880476,1.1743477545549688,-0.0055297929880081835,-0.011240341105113525,-123.33521125295559,116.55272446981449
72,-0.5656442637767066,0.028147950202333502,0.009730014428789319,0.008491584124996973,-257.23078493390534,-339.49396798451255,-120.58817188682674,-101.74985772923802,442.3755368315338,1.2273843984896367,-0.007665389132804084,-0.010886287938972025,-124.35953157174572,117.9940759768769
73,-0.5723141175355986,0.0273367632459331,0.010188592611577618,0.009309353829746273,-258.9812624559304,-338.2397402229144,-122.05415335170053,-103.7926312188282,442.83123594481685,3.0122096493950075,-0.007807144034161084,-0.010743715352913725,-125.1947200935187,119.25319026566228
74,-0.577573297713119,0.0301645587683678,0.010984021863674419,0.005242321461694073,-260.51219057733033,-337.0506245072073,-123.50153174255003,-105.71846067616195,443.2209439637261,1.0904472244293153,-0.0069621793009259835,-0.011485579633958326,-125.87777086045111,120.50168149899899
75,-0.5846521777791595,0.0281946493779138,0.011191033939248219,0.005192400206944066,-262.1937352251131,-336.48559967160475,-124.9331397222073,-107.68220270480158,444.1755642640338,0.8732448829555572,-0.006895886430293956,-0.009271095103601726,-126.6861763380332,121.78735079511323
76,-0.6227740256520699,0.0264341370395138,0.016626586668129918,0.0024004064925993657,-264.6744963377286,-337.71448092525935,-126.45572088354234,-109.07360613572601,446.9759416766395,2.261856320165645,-0.009620030243850256,-0.011747463252007626,-127.68850018429939,123.16720496983183
77,-0.6382515947032722,0.028187642506696,0.02092726901992342,0.0033604907695550658,-267.21931574339845,-338.2186711647026,-127.99280003726201,-110.56087384498153,449.29268370900724,2.5331011934814676,-0.014684981528267655,-0.014884242045872825,-128.599678910586,124.6183256538959
78,-0.6950561661830517,-0.034398649467723696,0.004718701175505418,-6.262131174424461,-269.2818165407512,-339.10051301324387,-129.5540192795299,-112.1932082305958,451.5419629950334,0.8830731658816156,0.002544094117701245,0.034813550291222274,-129.56390294255365,126.05751481234509
79,-0.7518607376628311,-0.0969849414421434,-0.011489866668912583,-12.527622839618477,-271.5058063742056,-340.155749168819,-131.1206843576478,-114.04472691534312,454.02343891662684,0.9861391608512697,0.019773169763670145,0.08451134262831737,-130.5949886221062,127.47308816540803
80,-0.8086653091426106,-0.1595712334165631,-0.027698434513330584,-18.793114504812493,-274.651922386556,-343.3757545114741,-132.7172554575767,-114.95215794488541,458.6872534240518,1.911263832379131,0.03700224540963905,0.13420913496541248,-131.92268898208303,129.00292545783617
81,-0.86546988062239,-0.2221575253909828,-0.04390700235774858,-25.05860617000651,-277.2444559706108,-344.86061541783266,-134.3102455102274,-115.88480477677287,461.7233590223914,2.8616043062521506,0.05423132105560795,0.18390692730250757,-133.0134910779832,130.40586736138914
82,-0.9222744521021695,-0.2847438173654025,-0.06011557020216658,-31.324097835200526,-279.5040979421622,-345.4812639174667,-135.85502469323848,-116.38204258299379,463.905946515024,2.906649552720932,0.07146039670157685,0.23360471963960266,-133.915114992487,131.67775528518118
83,-0.979079023581949,-0.3473301093398222,-0.07632413804658458,-37.58958950039454,-281.79909844966426,-345.12056949155243,-137.30421207675482,-114.80788812946776,465.3600360287595,1.8200749429181862,0.08868947234754575,0.28330251197669776,-134.4594276277385,132.98902581673275
84,-1.4748605055730653,-0.04763505916288213,-0.044348852331172584,-32.09766941910347,-283.32702142053284,-344.883961632996,-138.72450534677085,-113.53252998647855,466.4599860038264,0.24654842595953497,0.28862905923629145,0.26790911277091384,-135.0885145208894,134.34583369351878
85,-1.9706419875641816,0.25205999101405796,-0.012373566615760584,-26.6057493378124,-286.0999995451518,-346.1581289284609,-140.2189712043448,-108.42917818487392,469.4543650180088,0.14201985372690373,0.48856864612503714,0.2525157135651299,-135.29501284705404,135.66558550383164
86,-2.466423469555298,0.551755041190998,0.019601719099651416,-21.113829256521335,-288.07405048651765,-346.471538345002,-141.73844023729606,-102.9337382416141,471.2666179798557,0.13849999175813466,0.6885082330137828,0.23712231435934603,-135.4875315138599,136.81064339049428
87,-2.9622049515464144,0.8514500913679381,0.051577004815063415,-15.621909175230268,-289.26603466702085,-346.4334603800254,-143.1269429642312,-100.93240057723163,472.31004703626377,2.6541028985128428,0.8884478199025285,0.22172891515356213,-135.9153458922158,137.9225733960002
88,-3.4579864335375308,1.1511451415448781,0.08355229053047541,-10.129989093939201,-291.59297948083116,-347.8788079089627,-144.53257299266684,-98.49466623575127,475.13945956606136,0.40008284129786276,1.0883874067912742,0.20633551594777824,-136.38413424987658,138.99719492228715
89,-3.953767915528647,1.4508401917218183,0.11552757624588741,-4.638069012648135,-291.47200483651795,-345.39513814906655,-145.84169729634962,-100.60619382320266,473.5740499075537,1.720345202860738,1.28832699368002,0.19094211674199435,-136.84766413730588,140.02284301762572
90,-3.968420752866201,1.459350949560749,0.11771661543053091,-4.642349385997503,-290.67933714385987,-341.64722937187383,-147.14251530060324,-104.92199771334332,470.75561700482814,0.25131658752756536,1.2836449225877011,0.18415371107076145,-137.37131734596628,141.04034616126947
91,-3.9752531573979693,1.4657758349377554,0.11874594661051131,-4.63662029785045,-289.7720147198955,-336.86438867566716,-148.50507555629113,-109.99051868978935,467.1574996246024,1.4602518301140641,1.2841237840024142,0.18242988215336714,-137.83439588838831,141.95927160251875
92,-3.9720101371489442,1.4719437178573826,0.11852576861351591,-4.640323366963778,-289.2632860298272,-333.73282212385624,-149.88162464242978,-115.25263460373684,465.0305283170191,2.485024292459496,1.2879307328006817,0.18692788599944685,-138.5287817569794,142.9501630942751
93,-3.97887348761402,1.4765201295151442,0.11803134760341061,-4.631343369717481,-289.3540146431436,-331.67565767194554,-151.25781922044078,-120.90850780087551,464.0517136037679,3.1033564052541074,1.287308381873101,0.18623466907632555,-139.41393245826168,143.95138437193282
94,-3.9775725379520437,1.484468616990799,0.1182932634795821,-4.633489218879231,-289.21257288518996,-329.7331902670823,-152.62701821676146,-126.64167489709628,463.0283718725354,2.6276648418049113,1.2906298399193727,0.18856739888699234,-140.25247843138726,144.9413322342355
95,-3.9862760105269035,1.4916096313844274,0.11944857345645321,-4.625604111368559,-288.88090894783375,-327.1226052699851,-154.01073843755958,-132.31737457641523,461.4199482681444,2.028064321454952,1.2899082077993087,0.18537648808418314,-141.09846905108418,145.8819172342496
96,-3.9881140937887305,1.498649605593786,0.11973197656337711,-4.626062135648652,-288.8358547185952,-325.0208441125971,-155.4018340215821,-138.26614027448332,460.3696043480241,1.6931866880633457,1.2916799568689163,0.18764138632425714,-142.0021328598537,146.89578431392368
97,-3.990954491751077,1.507578206700844,0.12089144091293251,-4.62060116289828,-289.11853618672563,-323.58092800873266,-156.82384141178554,-143.8788378825121,460.012960563951,1.0281599616629116,1.2949892655774167,0.18676558399369395,-143.05272358749002,147.94589080245717
98,-4.008808634094841,1.5092783386867594,0.11982975917452601,-4.622002314749267,-289.82176170875414,-323.00995621574515,-158.2798519345961,-149.10282086449672,460.5347293111994,0.03244351538304002,1.2825289039666687,0.18370429246766676,-144.15830739439986,148.95701760592726
99,-4.025689351713884,1.534614133606354,0.12000191785691551,-4.609809063896309,-290.2845233414739,-322.0903099283375,-159.69089999813468,-154.51986337522018,460.66987733351806,0.8863930609862045,1.2856790461730347,0.18648268707610247,-145.2314335236447,149.96694023411095
100,-4.060999895108236,1.5756397759588878,0.11846023390763301,-4.608309570583839,-291.05672219396024,-321.55642793601504,-161.10504745614844,-159.56487701288725,461.27421045788054,2.1230652371862426,1.282059542898366,0.19482313020750278,-146.29589595817242,151.0407563934225
101,-4.058595536736634,1.5845625986362804,0.11876168090416901,-4.612455008005133,-292.08767875524677,-321.86623425925177,-162.54864212644137,-164.61701171292722,462.64657680471413,2.9249240254324285,1.2868423056799767,0.19796182679594937,-147.4554601650348,152.1692168503252
102,-4.164438356243373,1.6955091563799922,0.11408114093536441,-4.597427040546209,-293.03768949935204,-321.91603673147995,-163.9995854284711,-169.89152633484684,463.7946565159784,1.9312813076313695,1.280832996891354,0.20988855461945788,-148.6547140316244,153.23143474922034
103,-4.176145790538314,1.7006567388082714,0.11396829923416671,-4.594597485643965,-294.2832776744087,-322.921712698792,-165.40945273790305,-174.7167474402184,465.76800407606856,0.4761466607256004,1.2768891131015383,0.2080301466277724,-149.884077470838,154.3871342539066
104,-4.184582031970371,1.710078294757284,0.11522206384690681,-4.593716780638524,-295.2464566220725,-322.4337465135773,-166.8403518957158,-180.5361329634852,466.5408853224417,0.013227581818245682,1.276770888205906,0.2046396638773185,-151.02159872821363,155.45099723708452
105,-4.192273031360954,1.7174126422335787,0.11574787064783311,-4.587460160540054,-296.5457482629115,-323.00052913497933,-168.29880062180757,-186.43580274758327,468.26889319696636,0.3640313211647914,1.2782413857227954,0.20268679866317318,-152.18710013561483,156.46903745151752
106,-4.199788419266775,1.7256489225148892,0.11695148336876621,-4.587549724952376,-297.19443694075756,-322.32510842173065,-169.70844727496043,-191.67086101529316,468.7167838482388,1.4122479250468096,1.279611202975954,0.2002536472417873,-153.1155082053126,157.46733187038814
107,-4.21341266903429,1.7293380097590108,0.1162602583010891,-4.582623227724438,-297.95108194950234,-322.4652406625981,-171.11154228352723,-196.61492021646964,469.7902761426338,2.746447533821982,1.2749364119919535,0.19648572959602859,-154.14937361460846,158.60006037995868
