frame,true_x,true_y,true_z,true_yaw,pred_x,pred_y,pred_z,pred_yaw,pos_error,yaw_error,true_pitch,true_roll,pred_pitch,pred_roll
34,-0.2703947792624601,0.0057636763886294,0.01342740308910301,0.002472496112560885,-167.54080960592827,-213.50180801552585,-68.97657510917143,40.26600153470251,279.8651376872521,2.56441719551243,0.003274990666413582,-0.002980916255654472,-64.51725005385516,74.43246998115572
35,-0.2780520619463961,0.0066506278142171,0.013512149388857645,0.002343597207846985,-173.06181937350973,-220.93224632821102,-71.1150436198203,41.583445102837615,289.3570422165929,2.4011956446273324,0.003746196979210982,-0.004140203496058172,-66.89069985289898,76.72463261325942
36,-0.285933217626367,0.0063501674304712,0.013337838608783245,0.001578829295447785,-178.92665591153053,-229.17896494178464,-73.19131583256811,44.62981557891654,299.6620392799654,0.645939599363988,0.004194676677349582,-0.003852305077815372,-68.94141306675265,78.86057491110856
37,-0.2925953967658266,0.0015844152002918001,0.011762434115528346,0.0009154006203214851,-185.08644811167628,-238.79843970239952,-75.35938339034544,47.639241906648245,311.21540633888685,2.6271559514087706,0.005578104343393882,0.0007697303530135283,-71.07349188842716,81.0827241033583
38,-0.2998262761521111,0.0011194315289091,0.011680372501689844,0.0002309983850855851,-189.6452928123353,-245.8999462458441,-77.37867029277335,49.295123582224136,319.85669631128064,0.9705898735976355,0.005867296575554483,0.0011555236088950282,-72.89816356044693,83.16674649637989
39,-0.3072779422437352,0.0037354983868835004,0.012431215189340945,-0.0003642374056592149,-195.8322531286885,-253.6941098307714,-79.42719930406682,51.08123368743583,330.0049507861258,0.8161154674047957,0.006252446216806083,-0.0020313057852016717,-74.86485679491902,85.38512040534795
40,-0.31464817335516465,0.004728553376078,0.012328491052922344,0.0019497964957221853,-201.47770150177794,-261.99430535284796,-81.50138937694766,53.12483356881175,340.22720936584807,2.8574013148793362,0.0078015567177333826,-0.004147722163677672,-76.89801079002595,87.60454396095024
41,-0.32270630096378977,0.0019447440044456001,0.011511495055226244,-0.0005375469754358149,-208.92019925587127,-275.4208374104022,-83.77601058822523,56.75094855376521,355.51507964304784,0.20281833612436984,0.007316632674947683,-0.0001286053222575717,-79.6153932616376,90.05280100798572
42,-0.3313893865053751,0.0005551895249004,0.011581619622684274,-0.00047159410139416226,-213.7384774903381,-281.7123880275107,-85.81565833009361,58.89460711578477,363.6909165023893,2.3464109452698843,0.005923647798397983,0.0009659861693975284,-81.50691917455498,92.28154584670682
43,-0.3385104053182101,0.0026701955733577,0.011694399457205873,-0.0007151354697586623,-219.15952662667826,-290.2939975230139,-87.92467515701448,60.58702147398435,374.01550438375807,2.244116462341754,0.006589931754635183,-0.0008916111249422716,-83.70907970111759,94.5339043857799
44,-0.34534734265764877,-0.0016750472508005,0.009859252864231673,-2.9555829224162328e-05,-224.38389021221752,-299.0563879330361,-89.88091832478314,62.8319688670389,384.327128737784,0.00014535107225910338,0.007346730922519282,0.0037877447535983287,-85.85088257737968,96.81419902603037
45,-0.3530966796967734,1.9524308694500014e-05,0.010269741515232573,-0.0006768796996899623,-229.74901628982636,-307.22054772160294,-91.95984055139898,64.57677369618297,394.29109305178014,1.745597504086799,0.006295132157662782,0.0032250196415195284,-87.88690184946819,99.04348141395758
46,-0.35944304319291687,-0.001497663044206,0.009224295346997773,0.0005176253887916377,-233.83704648018332,-312.0900205889202,-94.04131130943556,63.83341320830885,400.9445606268802,1.0010425111241936,0.0074901129729552825,0.0044857031595660285,-89.85802002409984,101.21039335873539
47,-0.3656749212896065,-0.0028043322497232,0.008118547746007973,-0.0006511498630406622,-240.58202644683618,-321.12431128713473,-96.26875465295804,66.4573082642696,412.42230066101627,2.657078964842807,0.008734491678577082,0.007361292766245829,-92.13330770020067,103.7069754861638
48,-0.3726019175515221,-0.0041157931800256,0.007452133748084773,-0.0010216917394778621,-245.7353555952109,-329.40257341696486,-98.40698812092724,67.95384087298206,422.3643294927416,1.1601758142539147,0.008840310070888882,0.00974838359566743,-94.41971910962141,106.09574177693264
49,-0.380124387215987,-0.0014705275818071,0.008092331986971072,-0.00015538735235766214,-252.53071808296662,-339.7655831025572,-100.6128919122162,71.14249669958282,434.90706658463506,2.027613707959734,0.008567454567135481,0.007652299808644229,-96.70368446056167,108.58339817631845
50,-0.3878783425034407,-0.0006306509427227,0.007982094639946372,0.0007132561793791378,-259.78459482039966,-350.22969277146336,-102.77270673074491,73.88059630060319,447.78445983391856,1.518340641731232,0.008571496852132753,0.0077193937350926375,-99.14582258144547,110.9759018597521
51,-0.3954005378693119,-0.0013771415785838,0.007365544680991772,1.49853395718379e-05,-265.87169898467,-359.2788020912385,-105.01023377460538,75.63876307017007,458.89718813941266,0.24052439867545772,0.008543831811555306,0.009515090030679638,-101.47466634690022,113.49046633812404
52,-0.4038198608765266,-0.0006654533898291,0.007537871291905773,0.0002145074232479379,-273.5616905828767,-371.4347291677218,-107.20266917320491,78.63160210727754,473.36298389211134,3.050021393480332,0.007718163742661606,0.009025802596854838,-104.16395266124648,116.02989337627092
53,-0.4107123248146706,0.00011560613595860004,0.007019995099209573,-0.0001076651663245621,-279.7048513506673,-379.1197947801942,-109.34652889026376,79.9233745239583,483.42043936862535,1.7579268042099976,0.008753994596668107,0.009053301029651179,-106.43378660832194,118.3150169651391
54,-0.4171044233314528,-6.895548703209997e-05,0.0059832837355919734,0.0001643145240519379,-287.33479178504734,-389.920084396,-111.56717427069302,83.08184676021229,496.7976924753078,1.4002734523536056,0.010383188019633807,0.009612535414452979,-109.01648828526325,120.83939166868096
55,-0.42361807918936073,0.0009223388210075001,0.005408903036232073,-0.0007746228062068621,-293.35860003989706,-397.1416957908459,-113.70112681243714,84.93386011609896,506.4211084222505,3.0299595616090507,0.011247175497297807,0.009468453050044378,-111.24153288323899,123.13610710717936
56,-0.43126881062923195,0.0030890556099936,0.0055098194154398735,-7.692786838926215e-05,-300.644463110969,-408.0372170904572,-115.81400133323105,88.28202906107296,519.652780840657,0.3175116884271425,0.010833054439158307,0.007615404454951278,-113.87216434469477,125.57608409759318
57,-0.43878909356317525,0.0031988665543516,0.004985907700595873,-0.001184432282924862,-307.26654573609056,-418.94247388448713,-117.98342782263025,90.89458427268957,532.5223138401888,2.931174404458286,0.010634141239536607,0.008182780988943879,-116.3650617898084,128.0130778717115
58,-0.44612553777739483,0.0058551877299925,0.004963417744917656,0.000580336528226338,-314.3905242428182,-430.18727955331855,-120.2046842362623,94.49066351812964,545.9648139264106,0.24230357390760915,0.011003997037352208,0.005407997326792979,-118.89326098792618,130.4397816642128
59,-0.4547971836096421,0.0054029826950743,0.004508551478368956,0.000388506332781938,-320.33293851988583,-438.67525262309954,-122.35285559645556,96.30095494171717,556.5375705814573,2.0527868276905856,0.009989743164991608,0.006187436749253779,-121.21479453818407,132.89211424896374
60,-0.4647715883585779,0.0051565962349566,0.004388564966606256,0.000816969135434438,-327.9623518451281,-451.53184357042767,-124.6621939140715,99.47874373206437,571.5610941802728,1.0530381519444383,0.0078080659013351076,0.006613069265878779,-123.93810698881443,135.39543918389572
61,-0.4715118790073293,0.0059491435389130995,0.0035493089414417563,0.001199457604111538,-335.69365355991886,-465.2334318751129,-126.9812127239877,102.27390840697403,587.3216288476996,1.7417440344965307,0.008241696487558908,0.006090339976745979,-126.7506898342854,138.12881661647057
62,-0.47892189332546503,0.0079999427452945,0.0033729194340843564,0.001946910545851638,-342.75378430302425,-475.47272025521073,-129.3147083355093,103.8271668190996,599.9643013188412,2.988930313499221,0.008100890550769908,0.00392818348095748,-129.2318395326742,140.41462950837914
63,-0.48651810829626524,0.007152122181279299,0.0021530278451471563,0.0030447311337400383,-349.87308088656096,-485.82033268658756,-131.43652517072533,106.889514622471,612.6789056040792,0.0723196692842869,0.008817194096705908,0.00451099561167988,-131.45905632686754,142.75973528333287
64,-0.4939942041084802,0.005276863663325499,0.0006366909550993562,0.0037065443632726385,-356.5000465376145,-494.86705675397417,-133.68819385193999,109.52602009621425,624.1086758651735,2.7081633297980154,0.009331077463286007,0.0065803742360069795,-133.85245474198075,145.2104741657739
65,-0.5008164661556691,0.006891179473130399,0.00033590483869125624,0.0037974094761607773,-362.8741765529945,-503.8486790220897,-135.82970936334843,112.38758678242938,635.322507803183,0.7135461562793388,0.009323695883267626,0.00542961866106928,-136.06367883179107,147.52791902493948
66,-0.5090672032753014,0.008534539668308899,0.00033598749082772454,0.003401597398380977,-369.61577233758254,-514.9506162701448,-138.0803056744878,116.1281232127608,648.4511935216497,3.0273860861298623,0.008494422866891525,0.004082344799564579,-138.66808599102907,150.0350799064135
67,-0.5150319758035388,0.004037845608874099,-0.0014987835479555755,-0.0004754486908555228,-377.94868075790953,-528.5786499168586,-140.39680103197884,120.00705871872981,664.504821599209,0.6270133310085164,0.008683598365385025,0.00976431224534448,-141.59046390251473,152.64521389752326
68,-0.5241055007945613,0.0106826388839226,0.0007268440578516245,0.0022757736156100773,-384.1406643222232,-538.3321183199052,-142.64616963879888,122.32655816434782,676.2564399858533,2.9437615543200657,0.006480614160952825,0.0030873715379576795,-143.79801112758267,154.91685722965337
69,-0.5346024747820926,0.020186673147161598,0.004399429058551124,0.008577590154003478,-391.08838570307944,-547.8698571997337,-144.83740902204252,125.71511177801946,688.2549725533034,0.04282804427372966,0.002722188687654125,-0.006003869028554521,-146.28024960900441,157.35516416242328
70,-0.5416673638626655,0.020905378638612998,0.005294196088449724,0.008210452294558078,-397.0183661747334,-556.9758766484308,-146.94697039366622,128.25733214616264,699.3097711004286,2.5854155502763625,0.0009278235375558251,-0.005094578508409921,-148.35551802809306,159.68296808660327
71,-0.5483372176215574,0.020094191682212596,0.005752774271238025,0.009028221999307378,-403.8061920230439,-566.2102761991508,-149.10419371598329,131.65815926646243,710.9623801281876,0.2977604063081678,0.0007860686361988251,-0.004952005922351621,-150.62215024941636,162.03795412695814
72,-0.5535963977990779,0.022921987204647297,0.006548203523334825,0.004961189631255178,-410.44846976249295,-576.8712013363684,-151.2846596293046,134.79221724063396,723.6778746814416,2.840364600231414,0.0016310333694339251,-0.005693870203396221,-152.8952088829746,164.39197338248235
73,-0.5606752778651183,0.020952077814193296,0.006755215598908625,0.004911268376505171,-418.1099471915748,-588.0109409772305,-153.55548283083044,138.74061401185446,737.3671152685049,0.5056259855270717,0.0016973262400659524,-0.003479385673039621,-155.3213520774692,166.79586453585517
74,-0.5987971257380287,0.019191565475793294,0.012190768327790326,0.0021192746621604705,-424.6976381057402,-597.0140047998358,-155.68438982860002,141.51956700017192,748.6987977099586,2.9958143396207184,-0.0010268175734903476,-0.005955753821445521,-157.403280589777,169.05164777432043
75,-0.614274694789231,0.020945070942975496,0.016491450679583824,0.0030793589391161706,-430.5757674563911,-604.57806225104,-157.8417556540471,142.52008161136087,758.5025188432068,1.9962598127087254,-0.0060917688579077475,-0.009092532615310721,-159.4943226604718,171.27948285550295
76,-0.6710792662690105,-0.0416412210314442,0.0002828828351658236,-6.2624123062549,-439.5991102914383,-618.9380734391061,-160.27265244655192,146.23628179451762,775.4856697779732,1.702246728462466,0.011137306788061152,0.04060525972178438,-162.54358805025186,173.84514991130504
77,-0.72788383774879,-0.1042275130058639,-0.015925685009252177,-12.527903971448916,-445.6657007977814,-627.806672676591,-162.41280980398176,148.9537316673344,786.354098734822,1.8811823478859004,0.02836638243403005,0.09030305205887948,-164.71826717459487,176.07711200785926
78,-0.7846884092285694,-0.1668138049802836,-0.03213425285367018,-18.793395636642934,-453.7187535438317,-639.4702219392676,-164.66374011290745,151.56524814820244,800.6008247931875,0.7126404909965665,0.04559545807999895,0.14000084439597457,-167.3687896651263,178.5491945982411
79,-0.8414929807083489,-0.2294000969547033,-0.04834282069808818,-25.05888730183695,-461.3192010043393,-650.5626993470717,-166.8693977801001,153.3580557388782,814.126761676587,2.48775443968675,0.06282453372596786,0.18969863673306966,-169.76594549270624,180.92941636353711
80,-0.8982975521881283,-0.291986388929123,-0.06455138854250618,-31.324378967030967,-470.48046496968067,-662.9859611393689,-169.16743694094026,157.06927209064503,829.6182869423708,0.10190815771159478,0.08005360937193676,0.23939642907016476,-172.37106239775466,183.40882389908182
81,-0.9551021236679078,-0.35457268090354266,-0.08075995638692418,-37.58987063222499,-480.4543505472192,-678.3595615417045,-171.45511925424236,162.2755334200795,847.9265682732413,1.1965257774422646,0.09728268501790566,0.2890942214072599,-175.08484059015947,186.24346228296307
82,-1.4508836056590242,-0.054877630726602566,-0.04878467067151218,-32.097950550933916,-490.88930579325046,-693.1628117726731,-173.68422597672858,166.22700234287194,866.0818921796858,2.7369769359408913,0.29722227190665135,0.27370082220147596,-177.77698644130467,189.03241395985995
83,-1.9466650876501406,0.24481741945033753,-0.016809384956100182,-26.60603046964285,-500.50949485488474,-708.5571384752444,-175.87175988977012,170.85927370661284,884.2454814827769,2.686559653688537,0.49716185879539704,0.25830742299569204,-180.40877038330416,191.7447360741891
84,-2.442446569641257,0.5445124696272776,0.015165900759311818,-21.114110388351783,-510.0936983092283,-722.7695565461757,-178.01849202667344,176.4508865274964,901.437196472383,2.7862523932810213,0.6971014456841427,0.24291402378990815,-182.79470896813706,194.29958248837116
85,-2.9382280516323735,0.8442075198042177,0.04714118647472382,-15.622190307060716,-521.2515150014224,-739.6922465751935,-180.23544146303072,182.53141248420698,921.7074985477029,2.9083270384790474,0.8970410325728884,0.22752062458412425,-185.48213435229948,196.89554672833572
86,-3.43400953362349,1.1439025699811578,0.07911647219013582,-10.13027022576965,-532.5716027522914,-758.8838259658296,-182.43910233670576,188.76698552039394,943.8970499465079,2.1646740835831686,1.096980619461634,0.21212722537834036,-188.3088271222421,199.59130987762205
87,-3.9297910156146063,1.4435976201580978,0.11109175790554782,-4.638350144478583,-545.6918530488632,-782.2750922340722,-184.771746428842,196.89438861376166,970.5167595365552,0.47080892849349354,1.2969202063503797,0.19673382617255647,-191.61880420160077,202.4244881331862
88,-3.924085903412336,1.4502513055367021,0.11061981807565982,-4.641214960050594,-557.7365336148066,-803.5288605434941,-187.1361755233508,202.85456650870935,994.8673077948507,0.150666331833623,1.3033283061689236,0.20388874548637606,-194.98016961810816,205.20546096472896
89,-3.930918307944104,1.4566761909137085,0.11164914925564022,-4.635485871903541,-569.0995740831644,-823.4612038516159,-189.33269743735684,208.19096928744892,1017.7397893068047,0.8018452847534583,1.3038071675836367,0.20216491656898175,-198.17876271185938,207.76387311559938
90,-3.9356227774506696,1.4591605643717462,0.11002705368220882,-4.634659554239854,-581.3772871636872,-845.0502142408427,-191.50684635995012,214.8544333310351,1042.4653584551756,0.4223928660105649,1.3014988606818094,0.20440230956232386,-201.37398502222084,210.34616668890772
91,-3.942113352017455,1.4645256153485078,0.10976582748630191,-4.630040359737489,-591.1883949979102,-860.2751751653258,-193.5950513143314,219.21051178818897,1060.6484164851415,2.3541189105386486,1.3004380484888474,0.20367431371186895,-204.0186212331886,212.79702287916766
92,-3.9339557130332796,1.4761011089048202,0.11208817739445981,-4.628034103797553,-602.3695278247067,-880.4681764113491,-195.79980030535802,224.11666172111012,1083.6661435461695,2.550024766442572,1.3119086661182084,0.20779061191173695,-206.94768904980984,215.39580231541956
93,-3.9426591856081394,1.4832421232984485,0.11324348737133091,-4.620148996286881,-613.0367135310258,-897.1545367909778,-198.04139520118642,228.41428687942212,1103.544600623244,0.5565795100643136,1.3111870339981444,0.20459970110892775,-209.7649164437188,217.9786378393693
94,-3.95024753828093,1.4886963241856317,0.11334315409174164,-4.62152640285849,-624.7781837957688,-917.8843451948262,-200.33130701775596,233.53059324521718,1127.320794491153,0.6089220247486118,1.308213918714746,0.20506125298994346,-212.90547666114543,220.7256134106014
95,-3.9573137123915583,1.49263202571923,0.11271714894710715,-4.6177231051490235,-634.5070767445361,-933.9067535345938,-202.50290546482032,237.77965380883063,1146.1318007514099,2.6468500660241965,1.3057849652305167,0.20612479582788096,-215.56186876619407,223.2112853367699
96,-3.9751678547353224,1.4943321577051454,0.11165546720870065,-4.61912425700001,-645.2685230762789,-953.480220833584,-204.68579956926567,242.88001430495734,1168.407275696978,2.4549115819534997,1.2933246036197688,0.20306350430185377,-218.72238259920402,225.94007762196895
97,-3.9920485723543653,1.5196679526247399,0.11182762589109015,-4.606931006147052,-655.9029777403712,-973.2098948397023,-206.86971530256267,247.80918775839845,1190.7673741176618,1.088706477362063,1.2964747458261348,0.20584189891028948,-221.99822188646758,228.54732809886093
98,-3.9896442139827633,1.5285907753021324,0.11212907288762615,-4.611076443568346,-666.2771677507334,-990.4791408242411,-209.05788824396487,251.4937676815147,1210.973244762264,1.505753469279977,1.3012575086077454,0.20898059549873607,-224.76549691472792,231.0783686804721
99,-3.9872398556111612,1.537513597979525,0.11243051988416215,-4.61522188098964,-676.488006560745,-1007.8716291350211,-211.20470358869855,254.16727282631174,1231.1860256759858,1.171897112938371,1.306040271389356,0.21211929208718266,-227.77046512977927,233.5671325192512
100,-4.0930826751179,1.6484601557232368,0.10774997991535755,-4.600193913530716,-686.6576852956708,-1025.845485747305,-213.32917452040982,258.4929496917837,1251.8760187646724,0.800639296228244,1.3000309626007334,0.22404601991069117,-230.87278869435957,236.18689780761787
101,-4.106882576087482,1.6725366923297216,0.10495278762641065,-4.616967725082481,-696.3335696043375,-1042.231219138395,-215.4092262738816,262.45189011488173,1270.9678198318618,3.1081103687579876,1.3006521026088278,0.23394319355960577,-233.68306028305892,238.56547688071552
102,-4.114573575478065,1.6798710398060164,0.10547859442733695,-4.610711104984011,-706.366341363808,-1059.0164469436775,-217.57271273512995,267.1475869695335,1290.5882454625335,1.5813298657953432,1.3021226001257173,0.23199032834546046,-236.37465618767217,240.94300037480963
103,-4.122088963383886,1.688107320087327,0.10668220714827005,-4.610800669396332,-716.9450135839762,-1075.5438826500128,-219.76037048786293,271.5519956620862,1310.3002720523214,0.2973571844192584,1.303492417378876,0.22955717692407457,-239.04160208145305,243.4283906091193
104,-4.135713213151401,1.6917964073314484,0.10599098208059295,-4.605874172168395,-728.9357726919081,-1097.0652058771202,-222.0127091087584,276.1733339285629,1334.8928021453887,1.964130722350074,1.2988176263948754,0.22578925927831586,-242.35100551288045,246.1371665061688
105,-4.145981396706687,1.6997898728507232,0.10714907981873555,-4.6028402864476305,-737.4990898644895,-1111.100126773849,-224.06356210697714,279.99917871687444,1351.4373621971,1.8586801802407145,1.298409382006312,0.22022124935448206,-244.72969258051333,248.31290505101174
106,-4.208407572057729,1.7326302638983189,0.10328449863743755,-4.568327215650882,-747.826369518263,-1128.6364310163776,-226.25832285337768,283.5031283331194,1371.8387169458617,0.9550685814907105,1.2907721662181377,0.20425316718760037,-247.5022337634432,250.65925451848614
107,-4.270833747408772,1.7654706549459145,0.09941991745613955,-4.533814144854134,-757.1287314087617,-1144.9668069428365,-228.40397542700543,287.6548086754952,1390.684627167359,3.121086617091205,1.2831349504299634,0.18828508502071867,-250.21158571951818,253.05119539230242
