frame,true_x,true_y,true_z,true_yaw,pred_x,pred_y,pred_z,pred_yaw,pos_error,yaw_error,true_pitch,true_roll,pred_pitch,pred_roll
10,-0.0822786331272919,0.00975702529825375,0.005322466779180152,0.0014448120193378,-23.77403808943794,-20.212330901447626,-15.345056891114487,-11.670829589922167,34.725587866643444,0.8940962124176668,-0.0036227012830904017,-0.0108532391235474,-13.557945822451675,15.05497776259507
11,-0.0919252955620358,0.00936357234028295,0.006135953820782652,0.0017041689134811,-26.09684674618768,-22.89421832258298,-16.921578208912635,-13.445340954543171,38.56653354977437,0.8806745090974779,-0.004312328928112502,-0.0105697288623073,-14.899924979370565,16.549190316170943
12,-0.09988936899057539,0.0071238354149410505,0.006082211962102085,0.0011804012769461,-28.366408149721074,-24.991178047730372,-18.470194478249987,-14.399239456271808,42.01528271183631,1.834049243189579,-0.0035739626023246016,-0.0083163640339055,-16.242340019837,18.01010390671389
13,-0.10746114569190679,-0.00012633207848844908,0.0043738074726951855,0.0032240932094565,-31.407783412941455,-28.63678056656535,-20.04552571022221,-15.729738252994526,46.92298594984013,3.1165935753347753,-0.0020736235758249018,-0.0014141933633144994,-17.84496735399093,19.62339317778213
14,-0.11373331598960729,-0.002869039834459049,0.0036680248679965854,0.0015228608045769999,-33.896283053300905,-30.856367017101697,-21.626102729312123,-17.38872400963083,50.606778074340305,1.4593090511033502,0.00014308482945349843,0.0018698979050058005,-19.198417432696854,21.10572482224902
15,-0.12199422592747879,-0.003059831182479849,0.004270269843486685,0.0022742568037599,-36.823361259401715,-34.952974311261755,-23.238136099285796,-18.61480378443012,55.7556841776548,0.2324778803048808,0.00045400962720499845,0.0018974529395289473,-20.828490061469786,22.72547482622851
16,-0.1291216852118021,-0.001074513484658349,0.004859968295191286,0.0011918656188233,-40.03344227984355,-39.01149110177208,-24.87049123212541,-19.646655379754357,61.0978764103561,0.7982913238344231,0.0022765713362164985,0.0005079938375372472,-22.52709880465871,24.278131646988207
17,-0.1369016237313221,-0.001518306506724949,0.005105879489204285,0.003207418931011,-44.31655351963941,-45.10890644488045,-26.609774453701842,-20.242230662714984,68.51912113753062,1.395882160107238,0.0031028360109622982,0.0003268861734817472,-24.449595225015,26.087211112437274
18,-0.14478964735372998,-0.00014799946704994907,0.0061782449340337855,0.0014004460278524001,-48.23464089597209,-50.99470176210502,-28.268145447872723,-20.50841048957733,75.58118606406245,1.660255014066422,0.0029075309767477983,-0.00015437816014305278,-26.185869565459527,27.76263314914904
19,-0.1521555139307333,-0.0007741613121654491,0.006252739731172732,0.0020757928711657003,-51.8666757270396,-56.488165253382775,-29.934393190769104,-21.72900971710177,82.22930883812758,2.88152958843418,0.0036594624487700984,0.00045657074820944725,-27.989730668175508,29.436785276095126
20,-0.15952651595658848,-0.003149905011992549,0.006026659584706832,0.0015558976495554002,-56.200435791958725,-62.85861564761228,-31.700254315353313,-21.983189246801494,89.98156110816271,3.1351892229122917,0.004577845573655098,0.0029512799516585473,-29.989461246177285,31.15764945308229
21,-0.16753699520271528,-0.004110350837149449,0.0064509578430279315,0.00205749959777,-60.07426367576434,-68.40442449909008,-33.37412082381894,-22.538597547823414,96.85908036745904,2.5920861812971623,0.004612265373549503,0.003989726040722647,-31.87545862252755,32.8633380552762
22,-0.1746207872375614,-0.002679260183392049,0.007050620628692331,0.0004342587499662001,-63.69707488247846,-73.50016242405529,-35.068031670912404,-23.807624372093347,103.28234894435737,1.3246825978750323,0.005288012975360203,0.0035568066823187475,-33.73828547383339,34.55015024106167
23,-0.1818923431724866,-0.003203432942096649,0.007449457050392431,0.0019480075386631,-68.16802433080377,-79.76490386514338,-36.869359161129765,-24.807151213884822,111.10329433611645,0.32364200729486114,0.005608649303466403,0.0032775229375514477,-35.733747207610435,36.35775101561873
24,-0.18842632520521668,-0.004397280946380349,0.007422470124963746,0.0006491873766748001,-72.06392677545276,-85.76136950869686,-38.64694559100404,-25.979862185629372,118.38287891773004,0.8477701442877006,0.006523666820334804,0.005188865557403248,-37.703602912391986,38.125255097381505
25,-0.19625965804423098,-0.005311046534257149,0.0077872332390606465,0.0019346720135083,-76.53215505231275,-92.74089144826812,-40.42923929002854,-26.276617407546958,126.73677411128389,1.1458108508421212,0.006184273525984504,0.006081244171389248,-39.77396329014198,39.92330303504995
26,-0.2031294607606623,-0.006880164158197949,0.007613062609010946,0.0007381785586454,-80.56647902743588,-98.22673065066115,-42.20017609226418,-26.919443142958364,133.74193227446978,1.787440092798665,0.006848233686982304,0.008407076021758747,-41.61800955996548,41.59646388222114
27,-0.21112314334763668,-0.004696821640540649,0.008452873123231246,0.0022154804208112,-85.04450242179043,-104.87591000206726,-43.98981035497654,-27.734840174482887,141.8820663819913,2.604314426185354,0.006773651851016975,0.005910445910561647,-43.685055630316384,43.393391558923895
28,-0.21986195419260637,-0.0032059175596829484,0.009396958848320246,-0.0018452209779477998,-90.08467357154001,-112.39983847499795,-45.780581337745126,-28.033329340642176,151.0146002533385,2.8987428909458828,0.005723254417591775,0.006511949974218647,-45.87139121396328,45.17018573102491
29,-0.22759403612660217,-0.004235324624783349,0.009362183177730953,-0.0005848184685763999,-95.68115774774157,-121.70174436513275,-47.64467105575643,-27.785009029367693,161.8411981414167,2.6516829821807697,0.0058251602079580755,0.007370969146130047,-48.139041484455824,46.99649241421446
30,-0.23584834051460488,-0.0013317260780897487,0.010363199511658252,-0.00043907809373209985,-100.0008150901632,-127.99646259419858,-49.45000263119323,-28.247850597507306,169.65296904154945,3.11467029069523,0.006022907879430376,0.0043757252024069476,-50.20765369883609,48.751134353847824
31,-0.2430142648016025,-0.0022034775640472487,0.010204397214194551,-0.0006629425963713999,-103.89091933429673,-134.29586975691024,-51.1829509762463,-28.989224850994255,177.195982418154,2.427364627500044,0.006660797783202976,0.005252736428181947,-52.179670304637106,50.485534283931116
32,-0.2500800874705071,-0.0009804947480769486,0.010480747635589552,-0.0006409736739883577,-109.35980735628799,-142.93863670575365,-52.98018942371652,-28.69870775458448,187.467643269393,2.7178597549874404,0.007365188332230576,0.003718900882007347,-54.43193966311752,52.35363871897268
33,-0.25799213638756907,-0.0019278057254880486,0.010296234592909452,0.0005730521525188423,-114.12142332233853,-149.95075454972252,-54.75141414837447,-29.19753700200983,196.08257578736317,2.2178164817355857,0.007757611886476777,0.0042057888336035475,-56.49374753904344,54.161137877784476
34,-0.2653306897019286,-0.004139497485748549,0.009669766653563552,0.0015913200940488423,-119.14315232950561,-157.96737586979418,-56.56280239845324,-29.519584153722946,205.63259743997438,1.8947510620809318,0.008217054483456776,0.006082204920229848,-58.63158913377088,55.96881653860956
35,-0.2725834252010846,-2.1787564093748817e-05,0.010539634074216752,0.0014433624275284422,-123.63965203819748,-164.8353498901766,-58.320048596433814,-30.223505431792468,213.99200109391182,1.19097774167793,0.008796934834330677,0.0023458542305800478,-60.68822380895287,57.708706398071655
36,-0.28153855726823157,0.0036908217796530513,0.011654643085964452,0.0011629563910870422,-128.22974700504076,-172.50748788475084,-60.08172269521831,-30.535720817661932,223.02929140279977,0.8790427618449108,0.008199446412623476,-0.0013921553998055523,-62.76447342894143,59.468345880431166
37,-0.2903021766038102,0.0007394505022360514,0.011001049630101251,0.0003371352388290423,-132.43027728954763,-180.14638664792716,-61.852099788707264,-31.378549841151127,231.82105881413605,0.03703955950797777,0.007973501736415577,0.0013035828411516476,-64.87725301585549,61.29087536667151
38,-0.29795345791113736,-0.0009166655158072486,0.010395551694772551,-8.54011329022577e-05,-137.1521750714548,-187.42820557417156,-63.6231788996621,-31.708822060555768,240.6393533870842,0.29281012352493363,0.008582880112203676,0.0030624495223690474,-66.96340685810017,63.09188087749072
39,-0.3051843372974219,-0.0013816491871899486,0.01031349008093405,-0.0007698033681381577,-142.04452274480565,-194.859974741963,-65.42606439817955,-32.64084807623113,249.68346141751027,1.2241517369650659,0.008872072344364277,0.0034482427782505476,-69.10838738838068,64.85795564098348
40,-0.3125736845069611,0.0018834546530394514,0.01115137056295225,-0.0010599013238146576,-146.68616285797367,-202.92873729349256,-67.22680593418971,-33.4282235999149,259.08880204915505,2.0112371626931598,0.009787531963847677,-0.0005945038976597522,-71.28217974708684,66.6596730361198
41,-0.3201402812854248,-0.0021340669092292487,0.00948806926222105,-0.0005022738113046576,-152.1092886157828,-211.69773938525339,-69.07426594519069,-33.80587996667285,269.4949719975154,2.389451156963613,0.011050230935987778,0.003243264215767448,-73.64021845186778,68.55536413664976
42,-0.3280287555139824,-0.0035251825159382487,0.009216149976858651,0.00017882196742444244,-156.5270377479573,-219.067707370876,-70.82706013542582,-34.27135312235853,278.2175845737618,2.85560540842803,0.010363613991459379,0.004505572917898648,-75.76241953019326,70.36573169170593
43,-0.33566229316421803,-0.004035608823665849,0.008934869813342851,7.442735431664243e-05,-162.7117038433912,-230.99936125226014,-72.75847529196473,-33.789535057042485,291.58174723444324,2.373682948498864,0.010472195541347979,0.0048165502785121475,-78.4332313444098,72.30137691680001
44,-0.34332716704045524,-0.0032707090495256485,0.008728002201032151,0.0010196725783076423,-168.24431629646426,-240.10266193113574,-74.60889326357037,-33.94281347092454,302.3346642699401,2.5279066076049155,0.010791860013796478,0.004491008563782747,-80.78725377300289,74.12826726858289
45,-0.3501521080188059,-0.003322028907387091,0.008430652888624952,-0.0007634472491150576,-173.3736246650853,-248.68375306821892,-76.45932892656049,-33.392609912457964,312.45223169742945,1.9759199293109155,0.010485618201567378,0.0059873829163017474,-83.03577071853047,75.94148542277553
46,-0.3576856469966096,-0.000629543854092291,0.008977287448402751,0.0006547118021412424,-178.83027212882808,-258.7915736981549,-78.31263564851938,-32.53619111670323,323.97452361980686,1.1209192926074358,0.010151583394587578,0.0030344829412796473,-85.41013672479316,77.8257035124282
47,-0.3652200765853569,0.000781135984565709,0.008985328503060544,0.0003727833027184424,-184.7386788325974,-268.9493415773989,-80.20689053796285,-32.107769301218966,335.80102373611544,0.6922155486237465,0.010234552814586325,0.0025565717643291474,-87.84409138204755,79.6889717269155
48,-0.37265174784200655,-0.001885495894631091,0.007976234179119744,0.0013530670866975423,-190.58446952703363,-279.00761276797704,-82.05934107467672,-31.535472345533705,347.5050734072245,0.12089887672247457,0.009983470391361524,0.005953312306646147,-90.2349030116216,81.54454986847726
49,-0.3800644601442997,0.0007646892801192089,0.008507708587529344,0.0006299802823061423,-197.07538288928146,-290.0508091576826,-83.94996028740198,-30.478183250258304,360.3720135239046,0.9371133053573182,0.009798336791296925,0.0045699720859973475,-92.77626778158042,83.40743075665868
50,-0.3875641738635346,0.002351863370362809,0.008734113083227545,0.0006753616639959997,-202.89740496794795,-299.0583059493496,-85.81139688097215,-30.249758785225275,371.2312049837123,1.1654923890086586,0.00987662322373008,0.0038782364476498475,-95.08252133594061,85.18891972928432
51,-0.3946204320104002,0.004734116704460109,0.008922462384526044,-9.251812455240039e-05,-208.73201325019917,-308.7666498455354,-87.66846681314625,-29.553831754530272,382.66377067918285,1.8621872994922093,0.01038931152598818,0.0028106297178874477,-97.45252702539042,87.03864243097114
52,-0.4031282635847382,0.0061681236501531095,0.009340149832386443,0.0006491189612672997,-214.81417429338245,-318.98253092742976,-89.54882929990498,-28.710630508703634,394.64737741062,2.7046469082330304,0.00943368318433308,0.0014140993334902476,-99.8793738551784,88.96682511820771
53,-0.40994921604886947,0.00797904523929041,0.009269398038381269,-0.00027104796823420034,-220.99823511669914,-329.6524690719038,-91.43475854604286,-28.217330882446763,407.0592256367868,3.084318605760185,0.01028966840620818,0.0004853666594975476,-102.30373314903703,90.89051527957643
54,-0.4165626221768391,0.00683809421248101,0.008030277899767468,0.0006979849650555997,-227.9079543639507,-340.2523958797612,-93.36605433433915,-27.55859104956737,419.81829319163563,2.426547805814078,0.01182418017562658,0.0018426069473822476,-104.73232240201207,92.79090271156502
55,-0.42368947358784337,0.00531404022774451,0.0069483213130358676,-0.0009096305124923004,-234.69419417150235,-352.63204323569556,-95.28570277608364,-26.13854482272574,433.95444976533304,1.0048939634949043,0.01212346637830648,0.004149745392594548,-107.30671710881327,94.78639119048276
56,-0.4320457355512708,0.00582546231468461,0.006664293125857468,-0.00020770406946890032,-241.28189922570422,-363.42541578030597,-97.15592712747517,-25.387631437943554,446.6894762684104,0.254682505155742,0.01116101968999788,0.003919321506844148,-109.68517290263524,96.67509013263142
57,-0.4392752503262176,0.00930196547318761,0.006705087298966894,-0.00045267007905090033,-247.85419635348552,-373.91324697709354,-99.04180952060577,-24.999086250527334,459.17624507178186,0.13410764827006005,0.01101430446225898,0.001184041857074348,-112.11656799392631,98.5743379756124
58,-0.4466116945404372,0.01195828664882851,0.006682597343288676,0.0013120987321002995,-254.4079719973685,-384.06940593609437,-100.89319390839056,-23.915963367880874,471.3763379179514,1.2154657621053708,0.01138416026007458,-0.001590741805076552,-114.39236932379133,100.46956711680325
59,-0.4542847123570014,0.00976769727327791,0.0054635520332523765,-0.0001296759037456006,-261.3358737604216,-396.13749657556434,-102.83314681043812,-22.340825234448484,485.35310679584705,2.792045670173607,0.01116168949955598,0.0013690351815129481,-116.9303062788682,102.44788349160505
60,-0.4621678185746002,0.009450844783591709,0.004684797521432277,0.0006178995882390995,-267.7530735413702,-406.5839933093806,-104.68371758894716,-21.079405886064468,497.7171071055214,2.2304678641139475,0.01037480067391798,0.001862283999803648,-119.236807031417,104.36125420087701
61,-0.46890810922335163,0.010243392087548209,0.003845541496267777,0.0010003880569161995,-274.01822983058764,-417.1908098641136,-106.60600554637547,-20.77244730511827,510.1486161906942,1.923891771636427,0.01080843126014178,0.0013395547106708479,-121.61811569601934,106.36001026708362
62,-0.4768611984217279,0.010671761342178608,0.003399138200248877,0.0010422797350359426,-280.7723670419782,-428.30976293050503,-108.49088866789859,-19.56568274746317,523.2542172379127,0.7171691056594476,0.01036991724555758,0.0011067430283639478,-124.11945750532249,108.33064077902846
63,-0.4844580735229557,0.012776822679777108,0.0030486887199607767,0.0019250359404198425,-287.56820636318645,-439.28976941967,-110.36312011658111,-19.05428783072563,536.2690527000556,0.2066569451272926,0.01052484522287188,-0.0009338383127943523,-126.50403492619702,110.29145302839977
64,-0.4919341693351707,0.010901564161823307,0.0015323518299129766,0.0025868491699524423,-293.8357236457177,-449.80283301849335,-112.24205290618002,-18.649771764829882,548.6178971516803,0.19719730753892506,0.01103872858945198,0.001135540311532748,-128.82453376223924,112.14315733280262
65,-0.4999227172341094,0.009998092891487106,0.0009417072186592766,0.0022754346089323423,-300.85053792856894,-461.3694741699782,-114.12810171497134,-17.731385381754293,562.2338908638073,1.1158951051755324,0.01038825283516728,0.0024647135754023476,-131.22237156055223,114.09879827843706
66,-0.5081734543537417,0.011641453086665607,0.0009417898707957449,0.0018796225311525422,-306.85908044292046,-471.2499878016592,-115.94388792658798,-17.479996536534653,573.9177684638572,1.367679762472953,0.00955897981879118,0.0011174397138976476,-133.50667002725376,116.02850462775234
67,-0.5163144012067227,0.012106158651112206,0.0008998841707518245,0.003211957039295542,-312.19572966538965,-479.8839828401857,-117.65032466272241,-17.383226947103314,584.1969914105908,1.4631170173961507,0.008220131139797979,0.0006337181661791476,-135.52688750232437,117.83709208928225
68,-0.5253879261977452,0.018750951926160705,0.0031255117765590246,0.005963179345761143,-316.99235793288636,-485.98367574571625,-119.36196324912953,-18.30220921622387,592.112933717978,0.5413835259691275,0.006017146935365779,-0.0060432225412076525,-137.3277253804521,119.62789373352285
69,-0.5300983953796046,0.012658178375412206,0.0008305314841878246,0.002424292067863143,-321.0964170329328,-491.40023895715825,-121.04514495196732,-19.56408729541167,599.0839075594605,0.7169556659407768,0.007405601280130779,0.0017969715453695478,-139.0460070257757,121.26635710943816
70,-0.5352936533443533,0.004401929889263006,-0.0011860345584103755,-0.0030401083647406575,-325.1322936626174,-495.66999644770084,-122.65848573469593,-20.53574394053443,605.0629180438472,1.6831479106309324,0.007146988174281079,0.012842625621913448,-140.6379146614019,122.88139241075083
71,-0.5442129080261823,0.0032666833838131057,-0.00014456641889047553,-0.0025636785812679576,-328.40444689015595,-499.4978570016377,-124.18917868743614,-20.97574727356017,610.2594708690126,2.1236276734401436,0.004263592833359979,0.014531501583199748,-142.03992964805818,124.45103896311188
72,-0.5536002749996608,0.0022876197859523057,0.0014484748311968244,-0.0027485030265310575,-331.2924909363782,-501.9591778922053,-125.76528736827186,-22.13906311128391,614.1423275589251,2.9964266204609658,0.0019016422335018791,0.014874692758761549,-143.38518506052014,125.97312791143855
73,-0.5588594551771813,0.005115415308387005,0.0022439040832936243,-0.006815535394583258,-333.7795551666453,-503.1558854624776,-127.24826199118131,-23.465221070453786,616.7655276564758,1.6743356936591418,0.002746606966736979,0.01413282847771695,-144.46452317840263,127.39901535832921
74,-0.5659383352432217,0.003145505917933005,0.0024509161588674245,-0.006865456649333265,-335.74802157915815,-504.13038006122775,-128.71999723864172,-24.6290386572823,618.9241546324201,0.5105680280853768,0.0028128998373690064,0.01634731300807355,-145.42980821832586,128.85768785284054
75,-0.6040601831161321,0.001384993579533005,0.007886468887749125,-0.009657450363677964,-338.6436861230976,-505.9847678358502,-130.29036905063202,-25.253547561895147,622.3105422152188,0.11114888281312219,8.875602381270631e-05,0.013870944859667651,-146.62103193971313,130.36611177983016
76,-0.6195377521673344,0.003138499046715205,0.012187151239542626,-0.008697366086722265,-342.17489660236197,-508.76435918899193,-131.89617864986516,-27.016719239460127,626.8207453741076,1.87528064465506,-0.004976195260604693,0.01073416606580245,-147.89500289385327,131.9840235147908
77,-0.6763423236471139,-0.059447792927704496,-0.004021416604875375,-6.274189031280739,-345.8541414802359,-512.8276099179101,-133.52676600513144,-27.79838520436543,632.3821822617011,2.6746402515459344,0.012252880385364207,0.06043195840289755,-149.2862483720097,133.59619386446062
78,-0.7331468951268933,-0.1220340849021242,-0.020229984449293376,-12.539680696474754,-348.74338958984254,-514.042213209891,-135.17946836865423,-29.222734519610952,635.2110666958613,2.1665020984025603,0.029481956031333106,0.11012975073999265,-150.4261913383813,135.08209191539947
79,-0.7899514666066728,-0.1846203768765439,-0.036438552293711374,-18.80517236166877,-351.59498769203077,-516.6531918110522,-136.8285340834047,-30.10621764634841,639.1525922032797,1.2653253296795341,0.046711031677302006,0.15982754307708774,-151.84985570167797,136.65355492096967
80,-0.8467560380864523,-0.2472066688509636,-0.052647120138129375,-25.070664026862786,-354.5864480372992,-519.6454157972238,-138.48596801743003,-30.916526249882786,643.4827532079717,0.437323084159587,0.0639401073232709,0.20952533541418283,-153.04441891320116,138.11051621398542
81,-0.9035606095662317,-0.3097929608253833,-0.06885568798254738,-31.336155692056803,-357.4228200696472,-520.3626390664164,-140.03872825057078,-30.449495863158912,645.8734476146835,0.8866598288978906,0.0811691829692398,0.2592231277512779,-153.92892134417758,139.46531579239354
82,-0.9603651810460112,-0.372379252799803,-0.08506425582696538,-37.60164735725082,-360.305758973531,-522.5419621271353,-141.61888067643292,-30.544602052070644,649.4782571492409,0.7738599980005887,0.0983982586152087,0.308920920088373,-155.01373781832072,140.97223442851262
83,-1.4561466630371276,-0.0726842026228629,-0.05308897011155338,-32.109727275959756,-362.6270002465145,-522.1532046202009,-143.12148418205092,-28.88699209462539,650.7541939828175,3.0604501258452217,0.29833784550395437,0.2935275208825891,-155.38292345235888,142.30378686958204
84,-1.951928145028244,0.2270108475540772,-0.021113684396141377,-26.61780719466869,-365.2067683234664,-523.7598373623836,-144.63923715070658,-27.02538667999089,653.7818425476222,0.4075794853222021,0.49827743239270006,0.2781341216768052,-156.01537807364102,143.80535843160263
85,-2.4477096270193606,0.5267058977310173,0.010861601319270622,-21.125887113377622,-367.10970823580345,-523.4918294402496,-146.06529878412064,-24.51108243664764,654.9137677893694,2.897989983909568,0.6982170192814457,0.26274072247102126,-156.3686020419451,145.13827608308017
86,-2.943491109010477,0.8264009479079574,0.04283688703468262,-15.633967032086556,-369.47731999092724,-523.2703078208567,-147.5734912119511,-19.587426965054075,656.3649809203085,2.3297253742120674,0.8981566061701914,0.24734732326523737,-156.452114825268,146.2059079387536
87,-3.4392725910015933,1.1260959980848975,0.07481217275009462,-10.14204695079549,-371.4354836193579,-524.1081042722558,-149.01660082725166,-15.76976933799701,658.4226802709549,0.6554629199780653,1.0980961930589372,0.23195392405945348,-156.79410132131036,147.38754979011244
88,-3.4370044695185795,1.1312324481514002,0.07418693806034073,-10.142714296740078,-371.7235552890345,-523.0950473865927,-150.29434625276187,-16.64238747322647,658.0720870526806,0.21648786930680686,1.1029181754951298,0.23805292247561308,-157.31413631693346,148.53355915226558
89,-3.45648708459911,1.1412621948823667,0.07761978184761352,-10.13445926086647,-371.4434254020022,-520.0903960719828,-151.6805089538792,-21.80380470116752,655.8409547971305,0.8970251740581237,1.0990861192331383,0.22630787922649967,-157.97087107760098,149.5189057923853
90,-3.4705214758966463,1.1514930306701348,0.08140158536034782,-10.131867411397145,-372.3079970377497,-519.4714047001759,-153.1481624489982,-27.28807655871091,656.1772506835811,1.6933467742249952,1.0971309161602913,0.21776284537694457,-158.9462183799706,150.51375101691949
91,-3.4718748686020175,1.1558790871045694,0.08036935177610402,-10.123958387536494,-372.8218745095755,-517.360367338039,-154.56777810010607,-32.2569407256615,655.1294296182293,2.9997588905933377,1.0996874833004715,0.22083631123438166,-159.75186347777998,151.5495841292116
92,-3.4764695944841044,1.1628014822564336,0.08106506823420172,-10.120168339091983,-372.8918850236039,-515.590513889782,-156.00624683755095,-37.16634117488337,654.1138945494404,1.9134316070730435,1.100644701191608,0.2208585156404661,-160.6155786705176,152.52466623949238
93,-3.4860377915253444,1.167559850538803,0.08076602392080852,-10.114392664133502,-373.9890567244818,-515.4249594089063,-157.45483514412985,-41.69584110976433,654.9486877829697,0.16552190973289882,1.0971248494270374,0.2187354158710474,-161.83765920669376,153.63579451399116
94,-3.48685701164806,1.1729924423477402,0.07992180467377302,-10.120086070565371,-375.4458515804442,-516.633542811678,-158.94466167913467,-46.336277299846564,657.0889739940909,1.4829206137963205,1.0970388353804723,0.2227130141603809,-163.17328916609281,154.86365201003662
95,-3.495321049095815,1.1747699229518185,0.07814256712452262,-10.116134175039672,-376.3087651005247,-516.3596227907583,-160.38438932383525,-51.347088950261266,657.7080931902038,2.7513423750355095,1.09199412767604,0.2245686228005065,-164.2875809226764,155.99717603119487
96,-3.499025824174983,1.1813456734101817,0.07829292026981123,-10.117721398061963,-378.037193199549,-518.7536231874686,-161.9003768478474,-55.82718028238843,660.9450053711848,1.727161734069366,1.09208814702479,0.2260519703661385,-165.6571888748921,157.291925871054
97,-3.515906541794026,1.2066814683297762,0.07846507895220073,-10.105528147209005,-379.55463241350736,-520.2043109131597,-163.35642566958924,-60.307352775185834,663.3140356162071,0.06365782945986709,1.095238289231156,0.2288303649745742,-166.83119954758027,158.45100816581376
98,-3.5512170851883784,1.24770711068231,0.07692339500291823,-10.104028653896536,-380.9815375890181,-521.4176170031488,-164.84876817220268,-64.6793843372616,665.4571147756711,1.973312081251212,1.0916187859564874,0.23717080810597452,-168.13195197199022,159.67256787773724
99,-3.5488127268167764,1.2566299333597026,0.07722484199945423,-10.10817409131783,-383.07933073909516,-523.4002449431122,-166.35255320957057,-68.61184908016837,668.585911816955,1.9550072242342615,1.096401548738098,0.2403095046944211,-169.41155497115244,160.8399284111345
100,-3.6546555463235153,1.3675764911034145,0.07254430203064963,-10.093146123858904,-385.41754712587607,-526.496842004466,-167.89891577149356,-72.18947905821231,672.7541609682384,0.735520137442446,1.0903922399494754,0.2522362325179296,-170.99442663344112,162.09332934985824
101,-3.666362980618456,1.3727240735316937,0.07243146032945193,-10.090316568956661,-386.88108874313457,-527.2169139344563,-169.37003920810793,-76.9074384734565,674.5155908627172,2.297916474475617,1.0864483561596596,0.2503778245262441,-172.22035827667835,163.25968999197678
102,-3.6747992220505132,1.3821456294807062,0.07368522494219203,-10.08943586395122,-389.7014479697235,-530.0815660960949,-170.93131317702125,-81.05347594721701,678.7583958250098,1.849001704290341,1.0863301312640272,0.24698734177579018,-173.60158287725372,164.4738634256934
103,-3.7030149642475063,1.4107153281344336,0.07127037748641743,-10.099046994939775,-391.09282512523527,-530.2636999352567,-172.38430867965192,-85.58735195218983,680.0657877074599,0.09008127109503405,1.0855409421794264,0.24808740391272158,-174.72568784642326,165.69523454568287
104,-3.7298936495733948,1.4375502123112578,0.06842400522240723,-10.09802235920216,-392.6873486498841,-532.4610948189072,-173.9034117342372,-89.63525516546248,683.0826191589472,2.1441761870742972,1.089652872541936,0.2490315988559154,-176.00235937133615,166.9093868333734
105,-3.74779196001795,1.4687229651659646,0.06770693724037033,-10.107399391406057,-394.19523479627793,-534.2380235715366,-175.42767503518,-94.18360167753224,685.7328583318427,2.394793292791558,1.0982005680219808,0.2505423378754591,-177.21058569891966,168.00190851858392
106,-3.8102181353689923,1.5015633562135602,0.06384235605907233,-10.072886320609308,-395.6230936386937,-536.2061725352529,-176.94657405561117,-98.7484977310773,688.4617826473332,0.7110171099537759,1.0905633522338065,0.2345742557085774,-178.49407082064604,169.0612722780577
